"EP732","EP740","EP740S1","EP741","EP741S1","EP6240","EP6240S1","EP6250","EP6260","EP6270","EP6280","EP6290","EP6290S1","EP6300","EP6310","EP6310S1","EP6320","EP6330","EP742","EP743","EP744","DIRECTORIO_GEIH","HOGAR_GEIH","ORDEN_PERSONA_GEIH","FEX_C"
1,"INGENIERA SISTEMA INTEGRAL DE SEGURIDAD INDUSTRIAL",2,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748801","1","2",583.199716861178
1,"MAESTRO DE CONSTRUCCION",95,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748801","1","3",583.199716861178
1,"DISENADORA DE MODA",16,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748802","1","3",308.812702603709
1,"CONDUCTOR DE MULA INTERMUNICIPAL",98,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748803","1","1",563.075485655512
1,"NEGOCIO PROPIO VENTA PRODUCTOS AGROPECUARIOS",21,1,"",4,"",2,2,2,2,1.79769313486232e+308,"",1,10,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748803","1","2",563.075485655512
1,"TRABAJAR COMO INGENIERO EN PERFORACION DE POZOS DE PETROLEO",2,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748804","1","3",513.557483424656
1,"DISENO MECANICO FABRICACION DE TORNILLOS",83,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748805","1","3",491.56467730647
1,"DESEMPENARSE COMO CONTADORA PUBLICA",11,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748806","1","1",275.755273707239
1,"JEFE DE CARTERA",42,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748806","1","2",275.755273707239
1,"EJERCER COMO ABOGADA",12,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748806","1","3",275.755273707239
1,"DISENADORA DE CALZADO",16,3,"",4,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748807","1","2",563.075485655512
1,"DISENADOR GRAFICO",16,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748809","1","5",596.485986262763
1,"TECNICO EN MANTENIMIENTO ELECTRONICO",3,3,"",4,"",2,2,2,2,1.79769313486232e+308,"",1,9,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748809","1","6",596.485986262763
1,"CONTADORA PUBLICA",11,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748810","1","2",550.126709274262
1,"DOCENTE DE INFORMATICA EN INSTITUCIONES EDUCATIVAS",13,2,"",3,"",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748822","1","5",189.607636738621
1,"MEDICO GENERAL",6,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748828","1","3",204.755292722935
1,"REPARACION DE VICTIMAS",19,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748829","1","1",162.112658762651
1,"JEFE DE ENFERMERIA",7,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748831","1","3",172.943470849609
1,"MEDICO GENERAL",6,3,"",6,"JUGANDO EN EL COMPUTADOR",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748831","1","4",172.943470849609
1,"DOCENTE DE EDUCACION FISICA",18,2,"",6,"VACACIONES",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748836","1","3",141.792678615363
2,"PROPIETARIA DE UN NEGOCIO DE COMIDAS RAPIDAS",51,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748840","1","2",203.875044026072
1,"PROPIETARIA Y ADMINISTRADORA DE RESTAURANTE",51,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748841","1","1",162.112658762651
1,"CONTADOR PUBLICO",11,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748844","1","1",193.263450996897
1,"TRABAJADORA SOCIAL",19,1,"",6,"VIAJANDO",2,2,2,2,1.79769313486232e+308,"",1,13,"POR ESTUDIOS",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748845","1","1",171.561220423529
2,"INGENIERO AMBIENTAL",2,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748845","1","2",171.561220423529
1,"PSICOLOGA ORGANIZACIONAL",19,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748847","1","1",167.759825820058
1,"ADMINISTRADOR DE EMPRESAS",21,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748848","1","1",193.263450996897
2,"PROPIETARIO Y ADMINISTRADOR DE EMPRESAS",21,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748849","1","1",201.25220327806
1,"INGENIERA AGROINDUSTRIAL",5,1,"",4,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748850","1","2",124.355364673322
1,"POLITOLOGA",19,2,"",6,"REUNIRSE CON AMIGOS",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748850","1","3",124.355364673322
1,"ARQUITECTA",2,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748851","1","4",169.449346249418
1,"MEDICA PEDIATRA",6,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748852","1","2",146.05759524669
2,"ECONOMISTA",9,3,"",6,"INTERNET",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748853","1","2",164.735499510664
1,"INGENIERO DE SISTEMAS",8,2,"",6,"INTERNET",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748855","1","5",226.026204706868
1,"PSIQUIATRA",6,3,"",2,"",2,2,2,1,2,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748856","1","3",194.645701422976
1,"COMUNICADOR SOCIAL",15,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748858","1","3",183.162824541623
1,"ADMINISTRADORA DE EMPRESA",21,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748861","1","2",169.142076246138
1,"NEUROLOGO",6,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748863","1","3",194.645701422976
1,"MEDICO CARDIOLOGO",6,2,"",6,"DESCANSANDO EN CASA",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748864","1","3",183.162824541623
1,"CONTADOR PUBLICO",11,2,"",3,"",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748868","1","2",315.695484262648
1,"ESTILISTA INDEPENDIENTE",57,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748868","1","3",315.695484262648
1,"ABOGADO LITIGANTE",12,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748870","1","2",133.8039263342
1,"INGENIERA CIVIL",2,3,"",6,"VIAJANDO",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748870","1","3",133.8039263342
1,"CABO DEL EJERCITO",58,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748873","1","3",204.094263083854
1,"PSICOLOGA GENERAL",19,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748875","1","2",269.318255669604
1,"DISENADORA GRAFICA INDEPENDIENTE",16,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,4,"",2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,"3748879","1","2",146.05759524669
1,"ADMINISTRADOR DE EMPRESAS",0,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748881","1","2",185.197139762099
1,"GERENTE DE SU PROPIA EMPRESA",21,1,"",4,"",2,2,2,1,2,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748882","1","2",164.735499510664
1,"MEDICA VETERINARIA",6,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748883","1","3",187.40238825036
1,"ASESORA JURIDICA DEL EJERCITO",12,2,"",6,"VIAJANDO",2,2,2,2,1.79769313486232e+308,"",1,13,"ESTABA DE VIAJE",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748884","1","1",162.112658762651
1,"AUXILIAR CONTABLE",33,1,"",6,"DORMIR",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748886","1","3",172.943470849609
1,"ADMINISTRADOR DE EMPRESAS",21,1,"",3,"",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748886","1","4",172.943470849609
1,"OFICIAL DE LA POLICIA",58,2,"",6,"PASEO POR VACACIONES DE ESTUDIO",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748889","1","11",244.803097991497
1,"DEPORTISTA DE FUTBOL PROFESIONAL",18,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748889","1","8",244.803097991497
1,"INGENIERO CIVIL EN REDES DE ACUEDUCTO",2,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748890","1","1",172.943470849609
2,"DISENADOR GRAFICO",16,1,"",4,"",2,2,2,1,1,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748890","1","3",172.943470849609
1,"INGENIERO DE SISTEMAS",8,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748894","1","5",218.12186189517
1,"GUARDIA DE SEGURIDAD EN DISCOTECAS",58,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748895","1","4",250.449411827398
1,"PSICOLOGO INFANTIL",19,2,"",3,"",2,2,1,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748899","1","2",165.809920069048
1,"ARQUITECTA",2,3,"",6,"DESCANSANDO EN CASA",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748901","1","5",153.394282733457
1,"PROPIETARIO Y ADMINISTRADOR DE TAXI",98,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748903","1","2",221.312357968113
1,"INGENIERO ELECTRONICO",2,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748904","1","4",175.18092277629
1,"ENFERMERA JEFE",7,2,"",6,"EN INTERNET",2,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748908","1","2",265.250744957483
1,"INTENDENTE DE LA POLICIA",58,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748908","1","3",265.250744957483
1,"ABOGADO PENALISTA",12,2,"",6,"PRACTICA DE LA UNIVERSIDAD",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748910","1","3",183.162824541623
1,"GINECOPSTETRA",6,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",1,12,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748912","1","2",179.549972704692
1,"ENFERMERA JEFE",7,2,"",4,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748913","1","2",233.08879235155
1,"GUARDIAN DEL INPEC",58,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748913","1","3",233.08879235155
1,"MEDICA CIRUJANA",6,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748913","1","4",233.08879235155
2,"ESCOLTA",58,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748913","1","5",233.08879235155
1,"PROFESORA DE EDUCACION FISICA",18,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748913","1","6",233.08879235155
2,"TRABAJADORA SOCIAL",19,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748915","1","4",141.688545318289
1,"MEDICO OFTALMOLOGO",6,3,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748917","1","3",213.32360568695
1,"GUARDIA DE SEGURIDAD PENITENCIARIA",58,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748918","1","5",184.545074967703
2,"ODONTOLOGA GENERAL",6,2,"",4,"",2,2,2,2,1.79769313486232e+308,"",1,10,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748920","1","3",471.167370993225
2,"ADMINISTRADORA DE EMPRESAS",21,1,"",4,"",2,2,2,1,4,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748924","1","2",203.875044026072
1,"Docente de jardin infantil",13,2,"",6,"Curso de natacion",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748925","1","3",187.40238825036
1,"DOCENTE EN CUALQUIER AREA DE ENSENANZA MEDIA",13,2,"",6,"EN INTERNET",2,2,2,1,2,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"3748928","1","2",195.886291744909
1,"DISENADORA DE MODAS",16,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748929","1","2",169.965074308319
1,"ENFERMERA AUXILIAR",59,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748930","1","1",203.875044026072
1,"MECANICO AUTOMOTRIZ",84,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748930","1","2",203.875044026072
1,"TECNICA DE SISTEMAS",3,3,"",4,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748931","1","2",233.012097885357
2,"MEDICO CIRUJANO",6,1,"",3,"",2,2,1,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748938","1","3",204.094263083854
1,"JUEZA DEL CIRCUITO",12,2,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748939","1","2",155.506156907568
1,"ARQUITECTA",2,3,"",6,"DILIGENCIAS PERSONALES",2,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748939","1","3",155.506156907568
1,"MEDICO PEDIATRA",6,2,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748944","1","6",105.171841550892
1,"PROPIETARIA DE CASA DISQUERA MUSICAL",21,1,"",3,"",2,2,2,2,1.79769313486232e+308,"",2,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748945","1","3",163.494909188731
1,"ABOGADO CIVIL",12,3,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748946","1","1",201.25220327806
1,"ESTILISTA PROPIETARIA",57,1,"",1,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"3748951","1","1",190.123750321843
